조회년도,조회월,항만명,입출항구분,Measures,합계,육 류,어패류.갑각류 등,양 곡,제분공업 생산품,기타동.식물성 생산품,동.식물성 유지류,당 류,조제식품.음료.주류등,시멘트,모 래,무연탄,유연탄,철광석,기타광석 및 생산품,원유(역청유). 석유,석유 정제품,석유가스 및 기타가스,비 료,화학공업 생산품,플라스틱.고무및 제품,피혁류 및 그제품,원 목,목재.목탄.코르크 등,방직용섬유 및 그제품,고 철,철강 및 그제품,비철금속 및 그제품,기계류 및 그부품,전기기기 및 그부품,차량 및 그부품,항공기.선박 및 부품,기 타
2018,7,부산,입항환적,총계,12536060,83824.0,133250.0,71723.0,15781.0,312619.0,20835.0,17087.0,463962.0,2924.0,434.0,1511.0,281.0,4991.0,157046.0,14.0,20106.0,919.0,34824.0,741510.0,748788.0,57699.0,456606.0,597462.0,3696828.0,33814.0,500717.0,308990.0,766143.0,741127.0,544533.0,60752.0,1938960.0
2018,7,부산,출항환적,국적선,2133975,2572.0,14203.0,808.0,4075.0,46086.0,1227.0,1101.0,44379.0,43.0,3082.0,661.0,50.0,1662.0,21842.0,14.0,1884.0,0.0,4823.0,65174.0,73978.0,2217.0,2304.0,77020.0,1371137.0,1161.0,39454.0,26796.0,59760.0,18884.0,19349.0,4671.0,223558.0
2018,7,부산,출항환적,외국선,10558572,57567.0,104665.0,81777.0,14567.0,295834.0,16636.0,11333.0,402556.0,3582.0,365.0,573.0,148.0,3186.0,139081.0,0.0,19764.0,541.0,30059.0,892225.0,704171.0,57160.0,47690.0,543897.0,2182376.0,32623.0,438966.0,259025.0,1052823.0,290156.0,508746.0,52785.0,2313695.0
2018,7,부산,출항환적,수출입계,12692547,60139.0,118868.0,82585.0,18642.0,341920.0,17863.0,12434.0,446935.0,3625.0,3447.0,1234.0,198.0,4848.0,160923.0,14.0,21648.0,541.0,34882.0,957399.0,778149.0,59377.0,49994.0,620917.0,3553513.0,33784.0,478420.0,285821.0,1112583.0,309040.0,528095.0,57456.0,2537253.0
2018,7,부산,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,부산,출항환적,총계,12692547,60139.0,118868.0,82585.0,18642.0,341920.0,17863.0,12434.0,446935.0,3625.0,3447.0,1234.0,198.0,4848.0,160923.0,14.0,21648.0,541.0,34882.0,957399.0,778149.0,59377.0,49994.0,620917.0,3553513.0,33784.0,478420.0,285821.0,1112583.0,309040.0,528095.0,57456.0,2537253.0
2018,7,인천,입항,국적선,644904,446.0,402.0,1458.0,0.0,19049.0,296.0,346.0,4360.0,19.0,0.0,45.0,76797.0,0.0,1180.0,0.0,574.0,107494.0,402.0,20650.0,15919.0,14377.0,6113.0,17482.0,199574.0,2553.0,32686.0,5992.0,18683.0,66138.0,1414.0,4632.0,25823.0
2018,7,인천,입항,외국선,7862063,389.0,5410.0,459089.0,581.0,223732.0,11033.0,73029.0,226096.0,1699.0,522.0,9708.0,1411861.0,185.0,110578.0,634730.0,256129.0,1557690.0,19739.0,170193.0,69349.0,81937.0,101303.0,152570.0,785173.0,108124.0,266660.0,76255.0,149661.0,430141.0,36458.0,26858.0,405181.0
2018,7,인천,입항,수출입계,8506967,835.0,5812.0,460547.0,581.0,242781.0,11329.0,73375.0,230456.0,1718.0,522.0,9753.0,1488658.0,185.0,111758.0,634730.0,256703.0,1665184.0,20141.0,190843.0,85268.0,96314.0,107416.0,170052.0,984747.0,110677.0,299346.0,82247.0,168344.0,496279.0,37872.0,31490.0,431004.0
2018,7,인천,입항,연안선,2006514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310211.0,459011.0,0.0,0.0,0.0,164063.0,0.0,919470.0,41618.0,0.0,23677.0,0.0,0.0,0.0,0.0,0.0,25478.0,43325.0,0.0,50.0,0.0,19081.0,500.0,30.0
2018,7,인천,입항,총계,10513481,835.0,5812.0,460547.0,581.0,242781.0,11329.0,73375.0,230456.0,311929.0,459533.0,9753.0,1488658.0,185.0,275821.0,634730.0,1176173.0,1706802.0,20141.0,214520.0,85268.0,96314.0,107416.0,170052.0,984747.0,136155.0,342671.0,82247.0,168394.0,496279.0,56953.0,31990.0,431034.0
2018,7,인천,출항,국적선,326679,22.0,191.0,0.0,19.0,458.0,356.0,3379.0,5725.0,0.0,122.0,0.0,0.0,5011.0,180.0,0.0,42119.0,20631.0,204.0,36981.0,16755.0,266.0,0.0,8280.0,99011.0,1349.0,15508.0,3251.0,13257.0,6296.0,25632.0,316.0,21360.0
2018,7,인천,출항,외국선,2377047,360.0,564.0,2658.0,962.0,3376.0,501.0,3488.0,30119.0,38.0,0.0,0.0,0.0,25070.0,15734.0,0.0,383328.0,18961.0,1050.0,138438.0,114382.0,3888.0,39.0,13489.0,333922.0,5235.0,173919.0,43846.0,133445.0,48287.0,684050.0,7796.0,190102.0
2018,7,인천,출항,수출입계,2703726,382.0,755.0,2658.0,981.0,3834.0,857.0,6867.0,35844.0,38.0,122.0,0.0,0.0,30081.0,15914.0,0.0,425447.0,39592.0,1254.0,175419.0,131137.0,4154.0,39.0,21769.0,432933.0,6584.0,189427.0,47097.0,146702.0,54583.0,709682.0,8112.0,211462.0
2018,7,인천,출항,연안선,188829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,30572.0,0.0,92340.0,38043.0,0.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,22149.0,150.0,2714.0
2018,7,인천,출항,총계,2892555,382.0,755.0,2658.0,981.0,3834.0,857.0,6867.0,35844.0,38.0,272.0,0.0,0.0,30081.0,46486.0,0.0,517787.0,77635.0,1254.0,176658.0,131137.0,4154.0,39.0,21769.0,432933.0,6584.0,190899.0,47097.0,146702.0,54583.0,731831.0,8262.0,214176.0
2018,7,인천,입항환적,국적선,1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,31.0,85.0,0.0,0.0,0.0
2018,7,인천,입항환적,외국선,20397,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,889.0,4053.0,4985.0,0.0,1816.0,3545.0,0.0,165.0,0.0,55.0,3195.0,18.0,0.0,1592.0
2018,7,인천,입항환적,수출입계,21703,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,889.0,4053.0,4985.0,0.0,1816.0,4735.0,0.0,165.0,0.0,86.0,3280.0,18.0,0.0,1592.0
2018,7,인천,입항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,인천,입항환적,총계,21703,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,889.0,4053.0,4985.0,0.0,1816.0,4735.0,0.0,165.0,0.0,86.0,3280.0,18.0,0.0,1592.0
2018,7,인천,출항환적,국적선,1617,0.0,42.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,6.0,0.0,0.0,0.0,475.0,0.0,165.0,0.0,55.0,0.0,0.0,0.0,433.0
2018,7,인천,출항환적,외국선,15312,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,693.0,4129.0,65.0,0.0,1891.0,4477.0,0.0,27.0,27.0,539.0,317.0,933.0,108.0,2058.0
2018,7,인천,출항환적,수출입계,16929,0.0,42.0,0.0,0.0,6.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1003.0,4135.0,65.0,0.0,1891.0,4952.0,0.0,192.0,27.0,594.0,317.0,933.0,108.0,2491.0
2018,7,인천,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,인천,출항환적,총계,16929,0.0,42.0,0.0,0.0,6.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1003.0,4135.0,65.0,0.0,1891.0,4952.0,0.0,192.0,27.0,594.0,317.0,933.0,108.0,2491.0
2018,7,광양,입항,국적선,514689,0.0,20.0,171.0,25.0,2046.0,267.0,0.0,2515.0,0.0,0.0,0.0,267255.0,0.0,4902.0,0.0,32816.0,9742.0,0.0,25129.0,6602.0,213.0,278.0,32334.0,88863.0,11389.0,10825.0,211.0,8075.0,1908.0,342.0,5366.0,3395.0
2018,7,광양,입항,외국선,13893166,977.0,1887.0,5408.0,291.0,292247.0,12098.0,656.0,96328.0,20712.0,0.0,0.0,2102046.0,2566451.0,811182.0,4217962.0,1937259.0,739157.0,53487.0,244959.0,56614.0,435.0,705.0,117094.0,239232.0,32899.0,56349.0,41613.0,31017.0,23773.0,11737.0,27029.0,151562.0
2018,7,광양,입항,수출입계,14407855,977.0,1907.0,5579.0,316.0,294293.0,12365.0,656.0,98843.0,20712.0,0.0,0.0,2369301.0,2566451.0,816084.0,4217962.0,1970075.0,748899.0,53487.0,270088.0,63216.0,648.0,983.0,149428.0,328095.0,44288.0,67174.0,41824.0,39092.0,25681.0,12079.0,32395.0,154957.0
2018,7,광양,입항,연안선,1257003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179584.0,600.0,0.0,0.0,34348.0,636078.0,14744.0,140485.0,36359.0,0.0,85731.0,0.0,0.0,0.0,0.0,0.0,0.0,89388.0,0.0,150.0,40.0,0.0,0.0,39496.0
2018,7,광양,입항,총계,15664858,977.0,1907.0,5579.0,316.0,294293.0,12365.0,656.0,98843.0,200296.0,600.0,0.0,2369301.0,2600799.0,1452162.0,4232706.0,2110560.0,785258.0,53487.0,355819.0,63216.0,648.0,983.0,149428.0,328095.0,44288.0,156562.0,41824.0,39242.0,25721.0,12079.0,32395.0,194453.0
2018,7,광양,출항,국적선,755648,0.0,313.0,0.0,0.0,1239.0,66.0,700.0,1952.0,0.0,216.0,0.0,0.0,329.0,263.0,0.0,206287.0,6397.0,2631.0,145397.0,75507.0,48.0,0.0,2928.0,42265.0,0.0,255242.0,500.0,4765.0,465.0,499.0,90.0,7549.0
2018,7,광양,출항,외국선,5332357,494.0,131.0,26.0,1334.0,5026.0,1168.0,2436.0,20736.0,0.0,36.0,0.0,0.0,298.0,141671.0,201735.0,2090314.0,13155.0,78013.0,326184.0,318216.0,4521.0,0.0,11917.0,410953.0,8298.0,763962.0,18386.0,83179.0,21759.0,697811.0,1113.0,109485.0
2018,7,광양,출항,수출입계,6088005,494.0,444.0,26.0,1334.0,6265.0,1234.0,3136.0,22688.0,0.0,252.0,0.0,0.0,627.0,141934.0,201735.0,2296601.0,19552.0,80644.0,471581.0,393723.0,4569.0,0.0,14845.0,453218.0,8298.0,1019204.0,18886.0,87944.0,22224.0,698310.0,1203.0,117034.0
2018,7,광양,출항,연안선,1803126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43879.0,300.0,0.0,56828.0,0.0,299743.0,130281.0,890056.0,39256.0,0.0,60236.0,0.0,0.0,0.0,0.0,0.0,0.0,282147.0,0.0,0.0,0.0,0.0,0.0,400.0
2018,7,광양,출항,총계,7891131,494.0,444.0,26.0,1334.0,6265.0,1234.0,3136.0,22688.0,43879.0,552.0,0.0,56828.0,627.0,441677.0,332016.0,3186657.0,58808.0,80644.0,531817.0,393723.0,4569.0,0.0,14845.0,453218.0,8298.0,1301351.0,18886.0,87944.0,22224.0,698310.0,1203.0,117434.0
2018,7,광양,입항환적,국적선,96530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,63084.0,0.0,990.0,478.0,0.0,45.0,29464.0,99.0,45.0
2018,7,광양,입항환적,외국선,1517486,166.0,1715.0,690.0,3664.0,6892.0,2380.0,203.0,10343.0,0.0,0.0,0.0,0.0,621.0,6486.0,695456.0,4739.0,0.0,3060.0,44011.0,22074.0,4693.0,3559.0,23067.0,64858.0,629.0,14227.0,26592.0,48251.0,16862.0,453289.0,1773.0,57186.0
2018,7,광양,입항환적,수출입계,1614016,166.0,1715.0,690.0,3664.0,6892.0,2380.0,203.0,10343.0,0.0,0.0,0.0,0.0,621.0,6486.0,695456.0,6990.0,0.0,3060.0,44011.0,22148.0,4693.0,3559.0,23067.0,127942.0,629.0,15217.0,27070.0,48251.0,16907.0,482753.0,1872.0,57231.0
2018,7,광양,입항환적,연안선,14860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,7827.0,0.0,0.0,4777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,광양,입항환적,총계,1628876,166.0,1715.0,690.0,3664.0,6892.0,2380.0,203.0,10343.0,0.0,0.0,0.0,0.0,621.0,6486.0,697712.0,14817.0,0.0,3060.0,48788.0,22148.0,4693.0,3559.0,23067.0,127942.0,629.0,15217.0,27070.0,48251.0,16907.0,482753.0,1872.0,57231.0
2018,7,광양,출항환적,국적선,61278,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1234.0,214.0,0.0,0.0,0.0,7000.0,0.0,255.0,0.0,72.0,0.0,51625.0,0.0,393.0
2018,7,광양,출항환적,외국선,1683632,164.0,1090.0,551.0,3642.0,5761.0,2372.0,245.0,10353.0,0.0,0.0,0.0,0.0,292.0,6371.0,595396.0,4221.0,0.0,2965.0,24862.0,26061.0,4010.0,828.0,15633.0,54923.0,160.0,19476.0,22359.0,45817.0,86709.0,677964.0,1599.0,69808.0
2018,7,광양,출항환적,수출입계,1744910,164.0,1090.0,551.0,3642.0,5806.0,2372.0,245.0,10353.0,0.0,0.0,0.0,0.0,292.0,6811.0,595396.0,4221.0,0.0,2965.0,26096.0,26275.0,4010.0,828.0,15633.0,61923.0,160.0,19731.0,22359.0,45889.0,86709.0,729589.0,1599.0,70201.0
2018,7,광양,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,광양,출항환적,총계,1744910,164.0,1090.0,551.0,3642.0,5806.0,2372.0,245.0,10353.0,0.0,0.0,0.0,0.0,292.0,6811.0,595396.0,4221.0,0.0,2965.0,26096.0,26275.0,4010.0,828.0,15633.0,61923.0,160.0,19731.0,22359.0,45889.0,86709.0,729589.0,1599.0,70201.0
2018,7,울산,입항,국적선,214986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49582.0,13720.0,0.0,110643.0,284.0,0.0,0.0,62.0,3513.0,0.0,29286.0,0.0,183.0,6966.0,287.0,45.0,415.0
2018,7,울산,입항,외국선,8983098,0.0,0.0,104453.0,0.0,21556.0,14026.0,35000.0,67277.0,0.0,0.0,5000.0,98558.0,0.0,431731.0,6262984.0,767311.0,398759.0,44871.0,537279.0,3809.0,0.0,0.0,123895.0,6711.0,0.0,9842.0,28604.0,133.0,6667.0,13555.0,0.0,1077.0
2018,7,울산,입항,수출입계,9198084,0.0,0.0,104453.0,0.0,21556.0,14026.0,35000.0,67277.0,0.0,0.0,5000.0,98558.0,0.0,431731.0,6262984.0,816893.0,412479.0,44871.0,647922.0,4093.0,0.0,0.0,123957.0,10224.0,0.0,39128.0,28604.0,316.0,13633.0,13842.0,45.0,1492.0
2018,7,울산,입항,연안선,499960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122694.0,35188.0,0.0,0.0,0.0,11488.0,0.0,175725.0,2920.0,0.0,94708.0,0.0,0.0,0.0,0.0,0.0,11759.0,45478.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,울산,입항,총계,9698044,0.0,0.0,104453.0,0.0,21556.0,14026.0,35000.0,67277.0,122694.0,35188.0,5000.0,98558.0,0.0,443219.0,6262984.0,992618.0,415399.0,44871.0,742630.0,4093.0,0.0,0.0,123957.0,10224.0,11759.0,84606.0,28604.0,316.0,13633.0,13842.0,45.0,1492.0
2018,7,울산,출항,국적선,709353,0.0,0.0,0.0,0.0,72.0,0.0,18.0,547.0,0.0,0.0,0.0,0.0,0.0,5128.0,0.0,204478.0,9976.0,65.0,273204.0,11313.0,0.0,0.0,2506.0,28228.0,0.0,100.0,7256.0,2830.0,0.0,126300.0,0.0,37332.0
2018,7,울산,출항,외국선,4929743,0.0,0.0,0.0,148.0,203.0,0.0,934.0,6420.0,0.0,0.0,0.0,0.0,0.0,9819.0,0.0,1707550.0,232120.0,1087.0,1845748.0,51088.0,178.0,0.0,9791.0,141268.0,0.0,86680.0,19951.0,66669.0,666.0,682210.0,0.0,67213.0
2018,7,울산,출항,수출입계,5639096,0.0,0.0,0.0,148.0,275.0,0.0,952.0,6967.0,0.0,0.0,0.0,0.0,0.0,14947.0,0.0,1912028.0,242096.0,1152.0,2118952.0,62401.0,178.0,0.0,12297.0,169496.0,0.0,86780.0,27207.0,69499.0,666.0,808510.0,0.0,104545.0
2018,7,울산,출항,연안선,1135713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,17092.0,0.0,919934.0,28352.0,3105.0,154196.0,0.0,0.0,0.0,0.0,0.0,1347.0,6287.0,0.0,0.0,0.0,0.0,0.0,500.0
2018,7,울산,출항,총계,6774809,0.0,0.0,0.0,148.0,275.0,0.0,952.0,11867.0,0.0,0.0,0.0,0.0,0.0,32039.0,0.0,2831962.0,270448.0,4257.0,2273148.0,62401.0,178.0,0.0,12297.0,169496.0,1347.0,93067.0,27207.0,69499.0,666.0,808510.0,0.0,105045.0
2018,7,울산,입항환적,국적선,12246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3253.0,0.0,8661.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,196.0,0.0,0.0,0.0
2018,7,울산,입항환적,외국선,130847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9473.0,0.0,0.0,51213.0,4091.0,0.0,0.0,0.0,486.0,0.0,0.0,43.0,0.0,0.0,65541.0,0.0,0.0
2018,7,울산,입항환적,수출입계,143093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9473.0,3253.0,0.0,59874.0,4091.0,0.0,0.0,0.0,486.0,0.0,136.0,43.0,0.0,196.0,65541.0,0.0,0.0
2018,7,울산,입항환적,연안선,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,울산,입항환적,총계,143293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9673.0,3253.0,0.0,59874.0,4091.0,0.0,0.0,0.0,486.0,0.0,136.0,43.0,0.0,196.0,65541.0,0.0,0.0
2018,7,울산,출항환적,국적선,7280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0
2018,7,울산,출항환적,외국선,97297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,0.0,0.0,29840.0,68.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,64505.0,0.0,110.0
2018,7,울산,출항환적,수출입계,104577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,0.0,0.0,36925.0,68.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,64505.0,0.0,305.0
2018,7,울산,출항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,7,울산,출항환적,총계,104577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,0.0,0.0,36925.0,68.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,64505.0,0.0,305.0
2018,8,부산,입항,국적선,1138961,2487.0,4109.0,740.0,206.0,26766.0,296181.0,244.0,6607.0,24.0,0.0,0.0,0.0,0.0,2844.0,0.0,4161.0,181.0,53.0,41184.0,28523.0,2250.0,178.0,7913.0,326403.0,660.0,67374.0,13278.0,88663.0,149737.0,14037.0,2326.0,51832.0
2018,8,부산,입항,외국선,4822995,112136.0,145073.0,144713.0,27607.0,237531.0,13596.0,18764.0,369581.0,735.0,1443.0,0.0,1558.0,6594.0,192720.0,705.0,32823.0,413.0,22370.0,269291.0,204616.0,16821.0,7988.0,168994.0,1056869.0,24557.0,308697.0,215160.0,271071.0,381787.0,85592.0,34608.0,448582.0
2018,8,부산,입항,수출입계,5961956,114623.0,149182.0,145453.0,27813.0,264297.0,309777.0,19008.0,376188.0,759.0,1443.0,0.0,1558.0,6594.0,195564.0,705.0,36984.0,594.0,22423.0,310475.0,233139.0,19071.0,8166.0,176907.0,1383272.0,25217.0,376071.0,228438.0,359734.0,531524.0,99629.0,36934.0,500414.0
2018,8,부산,입항,연안선,807249,0.0,0.0,0.0,0.0,33925.0,0.0,0.0,0.0,167726.0,61469.0,0.0,0.0,0.0,863.0,0.0,492105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51161.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,부산,입항,총계,6769205,114623.0,149182.0,145453.0,27813.0,298222.0,309777.0,19008.0,376188.0,168485.0,62912.0,0.0,1558.0,6594.0,196427.0,705.0,529089.0,594.0,22423.0,310475.0,233139.0,19071.0,8166.0,176907.0,1383272.0,25217.0,427232.0,228438.0,359734.0,531524.0,99629.0,36934.0,500414.0
2018,8,부산,출항,국적선,820008,42.0,6081.0,169.0,1050.0,6934.0,285.0,2363.0,35839.0,76.0,0.0,0.0,0.0,0.0,2357.0,0.0,2305.0,2494.0,1698.0,53420.0,81204.0,789.0,0.0,8188.0,339067.0,1859.0,43473.0,16206.0,47952.0,37087.0,18698.0,986.0,109386.0
2018,8,부산,출항,외국선,7458189,2759.0,23750.0,885.0,2335.0,59383.0,3433.0,5315.0,248831.0,8090.0,383.0,68.0,0.0,0.0,14966.0,650.0,39501.0,5321.0,6879.0,570639.0,944409.0,11208.0,36.0,25861.0,1539863.0,23854.0,1055408.0,185764.0,881845.0,325232.0,711824.0,14422.0,745275.0
2018,8,부산,출항,수출입계,8278197,2801.0,29831.0,1054.0,3385.0,66317.0,3718.0,7678.0,284670.0,8166.0,383.0,68.0,0.0,0.0,17323.0,650.0,41806.0,7815.0,8577.0,624059.0,1025613.0,11997.0,36.0,34049.0,1878930.0,25713.0,1098881.0,201970.0,929797.0,362319.0,730522.0,15408.0,854661.0
2018,8,부산,출항,연안선,141654,0.0,0.0,0.0,0.0,70642.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,3532.0,0.0,62145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,부산,출항,총계,8419851,2801.0,29831.0,1054.0,3385.0,136959.0,3718.0,7678.0,285770.0,8166.0,383.0,68.0,0.0,0.0,20855.0,650.0,103951.0,7815.0,8577.0,624059.0,1025613.0,11997.0,36.0,34049.0,1878930.0,25713.0,1103116.0,201970.0,929797.0,362319.0,730522.0,15408.0,854661.0
2018,8,부산,입항환적,국적선,930187,2490.0,5196.0,1529.0,537.0,6592.0,846.0,889.0,18627.0,0.0,0.0,869.0,0.0,105.0,7489.0,0.0,1028.0,0.0,2581.0,42357.0,70197.0,883.0,1328.0,32171.0,371229.0,245.0,22889.0,15954.0,50446.0,168793.0,23130.0,5222.0,76565.0
2018,8,부산,입항환적,외국선,12782218,130636.0,192447.0,30213.0,15643.0,368874.0,24464.0,16367.0,429798.0,2603.0,659.0,841.0,206.0,5036.0,132510.0,106.0,21979.0,199.0,31404.0,552810.0,759947.0,76434.0,48292.0,568775.0,2640535.0,23155.0,496531.0,390503.0,712893.0,905442.0,475651.0,102137.0,3625128.0
2018,8,부산,입항환적,수출입계,13712405,133126.0,197643.0,31742.0,16180.0,375466.0,25310.0,17256.0,448425.0,2603.0,659.0,1710.0,206.0,5141.0,139999.0,106.0,23007.0,199.0,33985.0,595167.0,830144.0,77317.0,49620.0,600946.0,3011764.0,23400.0,519420.0,406457.0,763339.0,1074235.0,498781.0,107359.0,3701693.0
2018,8,부산,입항환적,연안선,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,8,부산,입항환적,총계,13712405,133126.0,197643.0,31742.0,16180.0,375466.0,25310.0,17256.0,448425.0,2603.0,659.0,1710.0,206.0,5141.0,139999.0,106.0,23007.0,199.0,33985.0,595167.0,830144.0,77317.0,49620.0,600946.0,3011764.0,23400.0,519420.0,406457.0,763339.0,1074235.0,498781.0,107359.0,3701693.0
2018,8,부산,출항환적,국적선,1037948,10993.0,15434.0,1280.0,2729.0,44173.0,2024.0,1343.0,43766.0,0.0,265.0,770.0,0.0,2014.0,16169.0,0.0,1614.0,13.0,6367.0,68585.0,68490.0,2562.0,2256.0,69768.0,332772.0,1596.0,28967.0,22506.0,43245.0,14647.0,20481.0,4870.0,208249.0
2018,8,부산,출항환적,외국선,9347515,58364.0,113609.0,55069.0,15037.0,257514.0,21358.0,13489.0,460447.0,2056.0,383.0,775.0,140.0,1108.0,118614.0,425.0,21648.0,533.0,27216.0,616738.0,679810.0,59301.0,43838.0,491618.0,2106630.0,19783.0,446559.0,296550.0,748759.0,301075.0,409454.0,49319.0,1910296.0
